VIMSCODE,WorkUp,MODALGRP,PANNUM,SEQNO,SPECIMID,LENGTH (mm TL),LENGTH (mm FL),WEIGHT (kg),EVWGHT (kg),SEX,GONADSTG,MATURITY,GUT_FULL,AGE,CODEAGE,SPCCOMNT,ExpFactWorked,ExpFactMeas,STATION,STATION,SAMPLE_DEPTH (meters),DO (mg/L),Percent Saturation DO,Salinity (PSU),Temperature (0C),ALTSTATN,SEASON,MONTH,YEAR,DATE,TowBegin,TowEnd,DepthBeg (feet),DepthEnd (feet),NMP REGION,DepthStratum,COMPASS,GEAR,NETNUM,ENGRPM_Port,ENGRPM_Stbd,DURATION (min),VSpeedGPS (knots),TowDistTrack (m),NetHeight (m),NetWidth (m),ParCodeNH,ParCodeNW,REGION,LATITUDE_START,LONGITUDE_START,LATITUDE_END,LONGITUDE_END,DOORNUM_Stbd,DOORNUM_Port,CableOut_Stbd (fathom),CableOut_Port (fathom),SCOPE,TOW_DIRECTION_CURRENT,AGENCY_CODE,PROGRAM_CODE,DoorWidth (meters),ParCodeDW,CellSelected,CellFished
7,Full,2,2,3,9,230,226,0.092,,M,C,1,F,2,OT,,1,1,NM20110401077,NM20110401077,9.53,7.49,85.9,31.7,12.59,,Spring,April,2011,30-Apr-11,6:46,7:07,27,,11,1,3,453,G02,1130,1150,20,3.11,1918.4,5.5,13.16,NM,NM,3,37.75171668,-75.5074,37.76819998,-75.51146666,TS1,TP1,65,65,14.44444444,2,VIMS,NM,30.56683673,NM,157-111,157-111
7,Full,2,2,4,10,215,212,0.102,,F,C,1,E,2,OT,,1,1,NM20110401077,NM20110401077,9.53,7.49,85.9,31.7,12.59,,Spring,April,2011,30-Apr-11,6:46,7:07,27,,11,1,3,453,G02,1130,1150,20,3.11,1918.4,5.5,13.16,NM,NM,3,37.75171668,-75.5074,37.76819998,-75.51146666,TS1,TP1,65,65,14.44444444,2,VIMS,NM,30.56683673,NM,157-111,157-111
7,Full,0,16,1,1,205,202,0.078,0.072,F,C,1,F,2,OT,,1,1,NM20110401078,NM20110401078,11.47,8.46,94.8,31.25,11.65,,Spring,April,2011,29-Apr-11,17:50,18:10,33,,11,1,336,453,G02,1170,1180,20,3.05,1885.7,5.6,13.48,NM,NM,3,37.62663333,-75.55059999,37.64208336,-75.55796668,TS1,TP1,65,65,11.81818182,1,VIMS,NM,31.69343434,NM,159-106,159-106
7,Full,0,2,1,1,185,183,0.056,0.052,M,C,1,E,1,OT,,2.6,1,NM20110401079,NM20110401079,12.3,8.47,95.2,31.85,11.56,,Spring,April,2011,30-Apr-11,12:48,13:08,45,,11,2,186,453,G02,1140,1130,20,3.19,1968.5,5.39,14.13,NM,NM,3,37.89248333,-75.23656667,37.87548332,-75.2393,TS1,TP1,70,70,9.333333333,1,VIMS,NM,33.48865979,NM,146-116,146-116
7,Full,0,2,2,2,190,188,0.066,,F,C,1,E,1,OT,,2.6,1,NM20110401079,NM20110401079,12.3,8.47,95.2,31.85,11.56,,Spring,April,2011,30-Apr-11,12:48,13:08,45,,11,2,186,453,G02,1140,1130,20,3.19,1968.5,5.39,14.13,NM,NM,3,37.89248333,-75.23656667,37.87548332,-75.2393,TS1,TP1,70,70,9.333333333,1,VIMS,NM,33.48865979,NM,146-116,146-116
7,Full,0,2,3,3,215,212,0.114,,F,C,1,E,2,OT,,2.6,1,NM20110401079,NM20110401079,12.3,8.47,95.2,31.85,11.56,,Spring,April,2011,30-Apr-11,12:48,13:08,45,,11,2,186,453,G02,1140,1130,20,3.19,1968.5,5.39,14.13,NM,NM,3,37.89248333,-75.23656667,37.87548332,-75.2393,TS1,TP1,70,70,9.333333333,1,VIMS,NM,33.48865979,NM,146-116,146-116
7,Full,0,2,4,4,235,231,0.132,,M,C,1,E,2,OT,,2.6,1,NM20110401079,NM20110401079,12.3,8.47,95.2,31.85,11.56,,Spring,April,2011,30-Apr-11,12:48,13:08,45,,11,2,186,453,G02,1140,1130,20,3.19,1968.5,5.39,14.13,NM,NM,3,37.89248333,-75.23656667,37.87548332,-75.2393,TS1,TP1,70,70,9.333333333,1,VIMS,NM,33.48865979,NM,146-116,146-116
7,Full,0,2,5,5,195,192,0.066,,F,C,1,E,1,OT,,2.6,1,NM20110401079,NM20110401079,12.3,8.47,95.2,31.85,11.56,,Spring,April,2011,30-Apr-11,12:48,13:08,45,,11,2,186,453,G02,1140,1130,20,3.19,1968.5,5.39,14.13,NM,NM,3,37.89248333,-75.23656667,37.87548332,-75.2393,TS1,TP1,70,70,9.333333333,1,VIMS,NM,33.48865979,NM,146-116,146-116
7,Full,0,2,1,1,180,178,0.064,0.058,M,C,1,F,1,OT,,6.2,1,NM20110401080,NM20110401080,16.18,8.19,92.9,31.69,12.07,,Spring,April,2011,30-Apr-11,13:59,14:19,44,,11,2,7,453,G02,1240,1240,20,2.84,1751.1,5.49,13.29,NM,NM,3,37.92976665,-75.23391666,37.94525,-75.23338334,TS1,TP1,70,70,9.545454545,2,VIMS,NM,31.40721649,NM,146-118,146-118
7,Full,0,2,2,2,190,188,0.06,,F,C,1,F,1,OT,,6.2,1,NM20110401080,NM20110401080,16.18,8.19,92.9,31.69,12.07,,Spring,April,2011,30-Apr-11,13:59,14:19,44,,11,2,7,453,G02,1240,1240,20,2.84,1751.1,5.49,13.29,NM,NM,3,37.92976665,-75.23391666,37.94525,-75.23338334,TS1,TP1,70,70,9.545454545,2,VIMS,NM,31.40721649,NM,146-118,146-118
7,Full,0,2,3,3,195,192,0.072,,F,C,1,F,1,OT,,6.2,1,NM20110401080,NM20110401080,16.18,8.19,92.9,31.69,12.07,,Spring,April,2011,30-Apr-11,13:59,14:19,44,,11,2,7,453,G02,1240,1240,20,2.84,1751.1,5.49,13.29,NM,NM,3,37.92976665,-75.23391666,37.94525,-75.23338334,TS1,TP1,70,70,9.545454545,2,VIMS,NM,31.40721649,NM,146-118,146-118
7,Full,0,2,4,4,175,173,0.05,,F,B,1,E,1,OT,,6.2,1,NM20110401080,NM20110401080,16.18,8.19,92.9,31.69,12.07,,Spring,April,2011,30-Apr-11,13:59,14:19,44,,11,2,7,453,G02,1240,1240,20,2.84,1751.1,5.49,13.29,NM,NM,3,37.92976665,-75.23391666,37.94525,-75.23338334,TS1,TP1,70,70,9.545454545,2,VIMS,NM,31.40721649,NM,146-118,146-118
7,Full,0,2,5,5,235,231,0.094,,F,C,1,E,2,OT,,6.2,1,NM20110401080,NM20110401080,16.18,8.19,92.9,31.69,12.07,,Spring,April,2011,30-Apr-11,13:59,14:19,44,,11,2,7,453,G02,1240,1240,20,2.84,1751.1,5.49,13.29,NM,NM,3,37.92976665,-75.23391666,37.94525,-75.23338334,TS1,TP1,70,70,9.545454545,2,VIMS,NM,31.40721649,NM,146-118,146-118
7,Full,0,2,1,1,250,245,0.136,0.128,M,C,1,F,2,OT,,1,1,NM20110401081,NM20110401081,18.61,8.35,91.2,32.1,10.19,,Spring,April,2011,30-Apr-11,11:21,11:41,34,,11,2,50,453,G02,1220,1210,20,3.02,1864.7,5.53,13.44,NM,NM,3,37.80656668,-75.2927,37.82039998,-75.28171666,TS1,TP1,70,70,12.35294118,2,VIMS,NM,31.70376344,NM,148-113,148-113
7,Full,0,16,1,1,185,183,0.058,0.054,F,C,1,E,1,OT,,1.8,1,NM20110401085,NM20110401085,13.66,8.5,95.3,31.63,11.54,,Spring,April,2011,29-Apr-11,19:13,19:33,41,,11,2,28,453,G02,1130,1130,20,3.05,1885.6,5.53,13.31,NM,NM,3,37.70211665,-75.51925001,37.71828334,-75.51461668,TS1,TP1,70,70,10.24390244,1,VIMS,NM,31.32731959,NM,157-109,157-109
7,Full,0,16,2,2,205,202,0.074,,F,C,1,F,2,OT,,1.8,1,NM20110401085,NM20110401085,13.66,8.5,95.3,31.63,11.54,,Spring,April,2011,29-Apr-11,19:13,19:33,41,,11,2,28,453,G02,1130,1130,20,3.05,1885.6,5.53,13.31,NM,NM,3,37.70211665,-75.51925001,37.71828334,-75.51461668,TS1,TP1,70,70,10.24390244,1,VIMS,NM,31.32731959,NM,157-109,157-109
7,Full,0,16,3,3,185,183,0.05,,F,B,1,F,1,OT,,1.8,1,NM20110401085,NM20110401085,13.66,8.5,95.3,31.63,11.54,,Spring,April,2011,29-Apr-11,19:13,19:33,41,,11,2,28,453,G02,1130,1130,20,3.05,1885.6,5.53,13.31,NM,NM,3,37.70211665,-75.51925001,37.71828334,-75.51461668,TS1,TP1,70,70,10.24390244,1,VIMS,NM,31.32731959,NM,157-109,157-109
7,Full,0,16,4,4,205,202,0.064,,M,C,1,E,1,OT,,1.8,1,NM20110401085,NM20110401085,13.66,8.5,95.3,31.63,11.54,,Spring,April,2011,29-Apr-11,19:13,19:33,41,,11,2,28,453,G02,1130,1130,20,3.05,1885.6,5.53,13.31,NM,NM,3,37.70211665,-75.51925001,37.71828334,-75.51461668,TS1,TP1,70,70,10.24390244,1,VIMS,NM,31.32731959,NM,157-109,157-109
7,Full,0,16,5,5,175,173,0.044,,M,C,1,E,1,OT,,1.8,1,NM20110401085,NM20110401085,13.66,8.5,95.3,31.63,11.54,,Spring,April,2011,29-Apr-11,19:13,19:33,41,,11,2,28,453,G02,1130,1130,20,3.05,1885.6,5.53,13.31,NM,NM,3,37.70211665,-75.51925001,37.71828334,-75.51461668,TS1,TP1,70,70,10.24390244,1,VIMS,NM,31.32731959,NM,157-109,157-109
7,Full,0,16,1,1,195,192,0.064,0.06,M,C,1,E,1,OT,,1,1,NM20110401089,NM20110401089,10.41,8.8,95.6,32.78,9.72,,Spring,April,2011,29-Apr-11,8:40,9:00,33,,12,1,8,453,G02,1130,1130,20,3.03,1873.4,5.59,13.37,NM,NM,3,37.32756666,-75.65301666,37.34383332,-75.65403334,TS1,TP1,70,70,12.72727273,1,VIMS,NM,31.75927835,NM,163-094,163-094
7,Full,0,16,1,1,190,188,0.06,0.054,M,B,0,E,1,OT,,1,1,NM20110401090,NM20110401090,10.53,8.85,95.6,32.77,9.5,,Spring,April,2011,29-Apr-11,6:42,7:02,20,,12,1,5,453,G02,1180,1180,20,2.95,1819.5,5.48,13.65,NM,NM,2,37.25229999,-75.68506667,37.26831668,-75.68806667,TS1,TP1,70,70,21,1,VIMS,NM,32.28673469,NM,164-091,164-091
7,Full,0,16,1,1,235,231,0.12,0.11,M,C,1,E,2,OT,,1,1,NM20110401095,NM20110401095,15.98,8.83,95.5,32.89,9.48,,Spring,April,2011,29-Apr-11,7:37,7:57,27,,12,2,152,453,G02,1170,1170,20,3.04,1876.3,5.52,13.77,NM,NM,3,37.29476668,-75.67425003,37.28176667,-75.66139997,TS1,TP1,70,70,15.55555556,2,VIMS,NM,32.91082474,NM,163-092,163-092
7,Full,0,16,2,2,220,216,0.09,,F,C,1,F,2,OT,,1,1,NM20110401095,NM20110401095,15.98,8.83,95.5,32.89,9.48,,Spring,April,2011,29-Apr-11,7:37,7:57,27,,12,2,152,453,G02,1170,1170,20,3.04,1876.3,5.52,13.77,NM,NM,3,37.29476668,-75.67425003,37.28176667,-75.66139997,TS1,TP1,70,70,15.55555556,2,VIMS,NM,32.91082474,NM,163-092,163-092
7,Full,0,16,3,3,230,226,0.094,,M,C,1,F,2,OT,,1,1,NM20110401095,NM20110401095,15.98,8.83,95.5,32.89,9.48,,Spring,April,2011,29-Apr-11,7:37,7:57,27,,12,2,152,453,G02,1170,1170,20,3.04,1876.3,5.52,13.77,NM,NM,3,37.29476668,-75.67425003,37.28176667,-75.66139997,TS1,TP1,70,70,15.55555556,2,VIMS,NM,32.91082474,NM,163-092,163-092
7,Full,0,16,4,4,210,207,0.072,,F,B,1,F,1,OT,,1,1,NM20110401095,NM20110401095,15.98,8.83,95.5,32.89,9.48,,Spring,April,2011,29-Apr-11,7:37,7:57,27,,12,2,152,453,G02,1170,1170,20,3.04,1876.3,5.52,13.77,NM,NM,3,37.29476668,-75.67425003,37.28176667,-75.66139997,TS1,TP1,70,70,15.55555556,2,VIMS,NM,32.91082474,NM,163-092,163-092
7,Full,1,8,1,1,140,140,0.02,,M,A,0,F,1,OT,,12.2,14.213,NM20110401096,NM20110401096,9.05,6.98,74.8,31.25,9.58,,Spring,April,2011,26-Apr-11,9:51,10:11,25,,13,1,357,453,G02,1170,1190,20,3.15,1941.8,5.53,13.05,NM,NM,2,36.73238335,-75.92431666,36.74854997,-75.93001664,TS1,TP1,65,65,15.6,2,VIMS,NM,30.51111111,NM,174-070,174-070
7,Full,1,8,2,2,135,135,0.018,,U,A,,E,1,OT,,12.2,14.213,NM20110401096,NM20110401096,9.05,6.98,74.8,31.25,9.58,,Spring,April,2011,26-Apr-11,9:51,10:11,25,,13,1,357,453,G02,1170,1190,20,3.15,1941.8,5.53,13.05,NM,NM,2,36.73238335,-75.92431666,36.74854997,-75.93001664,TS1,TP1,65,65,15.6,2,VIMS,NM,30.51111111,NM,174-070,174-070
7,Full,1,8,3,3,120,121,0.012,,U,A,,E,1,OT,,12.2,14.213,NM20110401096,NM20110401096,9.05,6.98,74.8,31.25,9.58,,Spring,April,2011,26-Apr-11,9:51,10:11,25,,13,1,357,453,G02,1170,1190,20,3.15,1941.8,5.53,13.05,NM,NM,2,36.73238335,-75.92431666,36.74854997,-75.93001664,TS1,TP1,65,65,15.6,2,VIMS,NM,30.51111111,NM,174-070,174-070
7,Full,1,8,4,4,145,144,0.024,,F,A,0,F,1,OT,,12.2,14.213,NM20110401096,NM20110401096,9.05,6.98,74.8,31.25,9.58,,Spring,April,2011,26-Apr-11,9:51,10:11,25,,13,1,357,453,G02,1170,1190,20,3.15,1941.8,5.53,13.05,NM,NM,2,36.73238335,-75.92431666,36.74854997,-75.93001664,TS1,TP1,65,65,15.6,2,VIMS,NM,30.51111111,NM,174-070,174-070
7,Full,1,8,5,5,135,135,0.02,,F,A,0,F,1,OT,,12.2,14.213,NM20110401096,NM20110401096,9.05,6.98,74.8,31.25,9.58,,Spring,April,2011,26-Apr-11,9:51,10:11,25,,13,1,357,453,G02,1170,1190,20,3.15,1941.8,5.53,13.05,NM,NM,2,36.73238335,-75.92431666,36.74854997,-75.93001664,TS1,TP1,65,65,15.6,2,VIMS,NM,30.51111111,NM,174-070,174-070
7,Full,2,8,1,6,180,178,0.05,,M,B,0,E,1,OT,,50,13.924,NM20110401096,NM20110401096,9.05,6.98,74.8,31.25,9.58,,Spring,April,2011,26-Apr-11,9:51,10:11,25,,13,1,357,453,G02,1170,1190,20,3.15,1941.8,5.53,13.05,NM,NM,2,36.73238335,-75.92431666,36.74854997,-75.93001664,TS1,TP1,65,65,15.6,2,VIMS,NM,30.51111111,NM,174-070,174-070
7,Full,2,8,2,7,170,168,0.044,,F,B,1,F,1,OT,,50,13.924,NM20110401096,NM20110401096,9.05,6.98,74.8,31.25,9.58,,Spring,April,2011,26-Apr-11,9:51,10:11,25,,13,1,357,453,G02,1170,1190,20,3.15,1941.8,5.53,13.05,NM,NM,2,36.73238335,-75.92431666,36.74854997,-75.93001664,TS1,TP1,65,65,15.6,2,VIMS,NM,30.51111111,NM,174-070,174-070
7,Full,2,8,3,8,185,183,0.054,,M,B,0,E,1,OT,,50,13.924,NM20110401096,NM20110401096,9.05,6.98,74.8,31.25,9.58,,Spring,April,2011,26-Apr-11,9:51,10:11,25,,13,1,357,453,G02,1170,1190,20,3.15,1941.8,5.53,13.05,NM,NM,2,36.73238335,-75.92431666,36.74854997,-75.93001664,TS1,TP1,65,65,15.6,2,VIMS,NM,30.51111111,NM,174-070,174-070
7,Full,2,8,4,9,185,183,0.056,,M,A,0,E,1,OT,,50,13.924,NM20110401096,NM20110401096,9.05,6.98,74.8,31.25,9.58,,Spring,April,2011,26-Apr-11,9:51,10:11,25,,13,1,357,453,G02,1170,1190,20,3.15,1941.8,5.53,13.05,NM,NM,2,36.73238335,-75.92431666,36.74854997,-75.93001664,TS1,TP1,65,65,15.6,2,VIMS,NM,30.51111111,NM,174-070,174-070
7,Full,2,8,5,10,175,173,0.044,,F,A,0,E,1,OT,,50,13.924,NM20110401096,NM20110401096,9.05,6.98,74.8,31.25,9.58,,Spring,April,2011,26-Apr-11,9:51,10:11,25,,13,1,357,453,G02,1170,1190,20,3.15,1941.8,5.53,13.05,NM,NM,2,36.73238335,-75.92431666,36.74854997,-75.93001664,TS1,TP1,65,65,15.6,2,VIMS,NM,30.51111111,NM,174-070,174-070
7,Full,0,7,1,1,170,168,0.042,0.04,F,A,0,F,1,OT,,1,1,NM20110401099,NM20110401099,7.89,8.8,96.7,31.73,10.56,,Spring,April,2011,27-Apr-11,6:58,7:18,21,,13,1,213,453,G02,1200,1240,20,2.85,1761.8,5.25,13.18,NM,NM,2,37.14751666,-75.79989999,37.13256667,-75.80521666,TS1,TP1,65,65,18.57142857,1,VIMS,NM,30.83826531,NM,169-086,169-086
7,Full,0,7,2,2,225,221,0.106,,M,C,1,E,2,OT,,1,1,NM20110401099,NM20110401099,7.89,8.8,96.7,31.73,10.56,,Spring,April,2011,27-Apr-11,6:58,7:18,21,,13,1,213,453,G02,1200,1240,20,2.85,1761.8,5.25,13.18,NM,NM,2,37.14751666,-75.79989999,37.13256667,-75.80521666,TS1,TP1,65,65,18.57142857,1,VIMS,NM,30.83826531,NM,169-086,169-086
7,Full,0,7,1,1,195,192,0.072,0.064,F,B,1,F,1,OT,,1,1,NM20110401101,NM20110401101,11.41,8.8,95.5,32.03,9.9,A164,Spring,April,2011,27-Apr-11,13:40,14:00,40,,13,1,6,453,G02,1130,1130,20,3.13,1929.5,5.55,13.61,NM,NM,2,37.00313333,-75.82996667,37.01956667,-75.83611666,TS1,TP1,65,65,9.75,1,VIMS,NM,31.86302083,NM,176-081,170-081
7,Full,0,8,1,1,205,202,0.076,0.07,F,C,1,F,1,OT,,1,1,NM20110401106,NM20110401106,14.9,8.85,95.3,32.42,9.44,,Spring,April,2011,26-Apr-11,15:21,15:41,45,,13,2,11,453,G02,1150,1150,20,3.04,1879.6,5.41,13.66,NM,NM,2,37.02878333,-75.72999999,37.04546667,-75.73174998,TS1,TP1,70,70,9.333333333,1,VIMS,NM,32.76428571,NM,166-082,166-082
7,Full,0,8,1,1,255,250,0.164,0.15,F,B,1,E,2,OT,,1,1,NM20110401107,NM20110401107,18.42,8.23,88.5,31.89,9.53,,Spring,April,2011,26-Apr-11,8:08,8:28,37,,13,2,175,453,G02,1190,1190,20,3.05,1884.5,5.39,13.7,NM,NM,2,36.71878332,-75.76468334,36.70236664,-75.76110001,TS1,TP1,75,75,12.16216216,2,VIMS,NM,32.48854167,NM,167-069,167-069
7,Full,0,8,2,2,205,202,0.074,,M,A,0,F,1,OT,,1,1,NM20110401107,NM20110401107,18.42,8.23,88.5,31.89,9.53,,Spring,April,2011,26-Apr-11,8:08,8:28,37,,13,2,175,453,G02,1190,1190,20,3.05,1884.5,5.39,13.7,NM,NM,2,36.71878332,-75.76468334,36.70236664,-75.76110001,TS1,TP1,75,75,12.16216216,2,VIMS,NM,32.48854167,NM,167-069,167-069
7,Full,0,8,3,3,225,221,0.106,,F,C,1,F,2,OT,,1,1,NM20110401107,NM20110401107,18.42,8.23,88.5,31.89,9.53,,Spring,April,2011,26-Apr-11,8:08,8:28,37,,13,2,175,453,G02,1190,1190,20,3.05,1884.5,5.39,13.7,NM,NM,2,36.71878332,-75.76468334,36.70236664,-75.76110001,TS1,TP1,75,75,12.16216216,2,VIMS,NM,32.48854167,NM,167-069,167-069
7,Full,0,8,4,4,195,192,0.066,,F,B,1,F,1,OT,,1,1,NM20110401107,NM20110401107,18.42,8.23,88.5,31.89,9.53,,Spring,April,2011,26-Apr-11,8:08,8:28,37,,13,2,175,453,G02,1190,1190,20,3.05,1884.5,5.39,13.7,NM,NM,2,36.71878332,-75.76468334,36.70236664,-75.76110001,TS1,TP1,75,75,12.16216216,2,VIMS,NM,32.48854167,NM,167-069,167-069
7,Full,0,34,1,1,190,188,0.066,0.06,F,B,1,E,1,OT,,1,1,NM20110401108,NM20110401108,15.46,,89,31.91,9.54,,Spring,April,2011,25-Apr-11,20:00,20:20,34,,13,2,44,453,G02,1180,1170,20,3.17,1957.8,5.38,13.45,NM,NM,2,36.55321668,-75.79979998,36.5653333,-75.78516668,TS1,TP1,70,70,12.35294118,2,VIMS,NM,31.84020619,NM,168-063,168-063
7,Full,0,8,1,1,170,168,0.044,0.042,F,B,1,E,1,OT,,1.2,1,NM20110401109,NM20110401109,13.04,8.68,93.4,32.16,9.47,,Spring,April,2011,26-Apr-11,11:47,12:07,47,,13,2,14,453,G02,1120,1120,20,2.92,1803.2,5.65,13.2,NM,NM,2,36.87855002,-75.82113336,36.89426664,-75.82188333,TS1,TP1,70,70,8.936170213,1,VIMS,NM,31.24948454,NM,169-076,169-076
7,Full,0,8,2,2,170,168,0.05,,M,A,0,E,1,OT,,1.2,1,NM20110401109,NM20110401109,13.04,8.68,93.4,32.16,9.47,,Spring,April,2011,26-Apr-11,11:47,12:07,47,,13,2,14,453,G02,1120,1120,20,2.92,1803.2,5.65,13.2,NM,NM,2,36.87855002,-75.82113336,36.89426664,-75.82188333,TS1,TP1,70,70,8.936170213,1,VIMS,NM,31.24948454,NM,169-076,169-076
7,Full,0,8,3,3,190,188,0.058,,F,B,1,E,1,OT,,1.2,1,NM20110401109,NM20110401109,13.04,8.68,93.4,32.16,9.47,,Spring,April,2011,26-Apr-11,11:47,12:07,47,,13,2,14,453,G02,1120,1120,20,2.92,1803.2,5.65,13.2,NM,NM,2,36.87855002,-75.82113336,36.89426664,-75.82188333,TS1,TP1,70,70,8.936170213,1,VIMS,NM,31.24948454,NM,169-076,169-076
7,Full,0,8,4,4,160,159,0.042,,F,B,1,E,1,OT,,1.2,1,NM20110401109,NM20110401109,13.04,8.68,93.4,32.16,9.47,,Spring,April,2011,26-Apr-11,11:47,12:07,47,,13,2,14,453,G02,1120,1120,20,2.92,1803.2,5.65,13.2,NM,NM,2,36.87855002,-75.82113336,36.89426664,-75.82188333,TS1,TP1,70,70,8.936170213,1,VIMS,NM,31.24948454,NM,169-076,169-076
7,Full,0,8,5,5,150,149,0.034,,M,A,0,E,1,OT,,1.2,1,NM20110401109,NM20110401109,13.04,8.68,93.4,32.16,9.47,,Spring,April,2011,26-Apr-11,11:47,12:07,47,,13,2,14,453,G02,1120,1120,20,2.92,1803.2,5.65,13.2,NM,NM,2,36.87855002,-75.82113336,36.89426664,-75.82188333,TS1,TP1,70,70,8.936170213,1,VIMS,NM,31.24948454,NM,169-076,169-076
7,Full,0,8,1,1,215,212,0.095,0.085,M,C,1,F,2,OT,,1,1,NM20110401110,NM20110401110,13.3,8.76,94.6,32.11,9.67,,Spring,April,2011,26-Apr-11,12:52,13:12,33,,13,2,155,453,G02,1220,1220,20,2.96,1825.9,5.32,13.8,NM,NM,2,36.94220002,-75.81928336,36.92835,-75.8088,TS1,TP1,70,70,12.72727273,2,VIMS,NM,32.93622449,NM,169-078,169-078
7,Full,0,8,1,1,195,192,0.066,0.06,F,B,1,E,1,OT,,1,1,NM20110401111,NM20110401111,15.18,8.04,86.3,31.85,9.47,,Spring,April,2011,26-Apr-11,6:51,7:11,45,,13,2,12,453,G02,1180,1180,20,3.07,1896.8,5.6,13.41,NM,NM,2,36.68285001,-75.84165001,36.69841665,-75.84741669,TS1,TP1,70,70,9.333333333,2,VIMS,NM,31.74842105,NM,170-068,170-068
7,Full,1,34,1,1,150,149,0.034,0.032,F,B,1,E,1,OT,,4.2,1,NM20110401112,NM20110401112,11.16,8.44,92.3,32.1,10.25,,Spring,April,2011,25-Apr-11,16:15,16:34,26,,14,1,355,453,G02,1170,1170,20,3.01,1860.4,5.51,13.36,NM,NM,1,36.209,-75.74893335,36.22516667,-75.75401669,TS1,TP1,65,65,15,1,VIMS,NM,31.24148936,NM,167-049,167-049
7,Full,1,34,2,2,170,168,0.046,,F,B,1,E,1,OT,,4.2,1,NM20110401112,NM20110401112,11.16,8.44,92.3,32.1,10.25,,Spring,April,2011,25-Apr-11,16:15,16:34,26,,14,1,355,453,G02,1170,1170,20,3.01,1860.4,5.51,13.36,NM,NM,1,36.209,-75.74893335,36.22516667,-75.75401669,TS1,TP1,65,65,15,1,VIMS,NM,31.24148936,NM,167-049,167-049
7,Full,1,34,3,3,140,140,0.026,,M,A,0,E,1,OT,,4.2,1,NM20110401112,NM20110401112,11.16,8.44,92.3,32.1,10.25,,Spring,April,2011,25-Apr-11,16:15,16:34,26,,14,1,355,453,G02,1170,1170,20,3.01,1860.4,5.51,13.36,NM,NM,1,36.209,-75.74893335,36.22516667,-75.75401669,TS1,TP1,65,65,15,1,VIMS,NM,31.24148936,NM,167-049,167-049
7,Full,1,34,4,4,150,149,0.032,,F,B,1,F,1,OT,,4.2,1,NM20110401112,NM20110401112,11.16,8.44,92.3,32.1,10.25,,Spring,April,2011,25-Apr-11,16:15,16:34,26,,14,1,355,453,G02,1170,1170,20,3.01,1860.4,5.51,13.36,NM,NM,1,36.209,-75.74893335,36.22516667,-75.75401669,TS1,TP1,65,65,15,1,VIMS,NM,31.24148936,NM,167-049,167-049
7,Full,1,34,5,5,115,116,0.018,,F,B,1,E,1,OT,,4.2,1,NM20110401112,NM20110401112,11.16,8.44,92.3,32.1,10.25,,Spring,April,2011,25-Apr-11,16:15,16:34,26,,14,1,355,453,G02,1170,1170,20,3.01,1860.4,5.51,13.36,NM,NM,1,36.209,-75.74893335,36.22516667,-75.75401669,TS1,TP1,65,65,15,1,VIMS,NM,31.24148936,NM,167-049,167-049
7,Full,2,34,1,6,235,231,0.116,0.108,F,C,1,E,2,OT,,10.4,1,NM20110401112,NM20110401112,11.16,8.44,92.3,32.1,10.25,,Spring,April,2011,25-Apr-11,16:15,16:34,26,,14,1,355,453,G02,1170,1170,20,3.01,1860.4,5.51,13.36,NM,NM,1,36.209,-75.74893335,36.22516667,-75.75401669,TS1,TP1,65,65,15,1,VIMS,NM,31.24148936,NM,167-049,167-049
7,Full,2,34,2,7,205,202,0.096,,F,C,1,F,2,OT,,10.4,1,NM20110401112,NM20110401112,11.16,8.44,92.3,32.1,10.25,,Spring,April,2011,25-Apr-11,16:15,16:34,26,,14,1,355,453,G02,1170,1170,20,3.01,1860.4,5.51,13.36,NM,NM,1,36.209,-75.74893335,36.22516667,-75.75401669,TS1,TP1,65,65,15,1,VIMS,NM,31.24148936,NM,167-049,167-049
7,Full,2,34,3,8,225,221,0.102,,F,B,1,E,1,OT,,10.4,1,NM20110401112,NM20110401112,11.16,8.44,92.3,32.1,10.25,,Spring,April,2011,25-Apr-11,16:15,16:34,26,,14,1,355,453,G02,1170,1170,20,3.01,1860.4,5.51,13.36,NM,NM,1,36.209,-75.74893335,36.22516667,-75.75401669,TS1,TP1,65,65,15,1,VIMS,NM,31.24148936,NM,167-049,167-049
7,Full,2,34,4,9,215,212,0.096,,M,C,1,E,2,OT,,10.4,1,NM20110401112,NM20110401112,11.16,8.44,92.3,32.1,10.25,,Spring,April,2011,25-Apr-11,16:15,16:34,26,,14,1,355,453,G02,1170,1170,20,3.01,1860.4,5.51,13.36,NM,NM,1,36.209,-75.74893335,36.22516667,-75.75401669,TS1,TP1,65,65,15,1,VIMS,NM,31.24148936,NM,167-049,167-049
7,Full,2,34,5,10,180,178,0.06,,M,C,1,E,1,OT,,10.4,1,NM20110401112,NM20110401112,11.16,8.44,92.3,32.1,10.25,,Spring,April,2011,25-Apr-11,16:15,16:34,26,,14,1,355,453,G02,1170,1170,20,3.01,1860.4,5.51,13.36,NM,NM,1,36.209,-75.74893335,36.22516667,-75.75401669,TS1,TP1,65,65,15,1,VIMS,NM,31.24148936,NM,167-049,167-049
